kind,threshold,pct,K,R_eq,act_fraction,n_seed,frac_activated,frac_peak_active,peak_active,t_peak,n_early,N,seed_x,seed_y,seed_z
loc,0.15,99,0.0162975856373699,7.833184648611503,0.01,100.0,0.9972,0.047,470.0,342.0,1296.0,10000.0,2.269907236099243,-22.937021255493164,4.104031562805176
loc,0.15,99,0.01657875911240696,7.7664757282514385,0.01,100.0,0.9982,0.0472,472.0,347.0,1277.0,10000.0,-3.6937530040740967,-22.851293563842773,-3.312788248062134
loc,0.15,95,0.011563250853612152,9.299509155432698,0.01,100.0,0.9975,0.0492,492.0,356.0,1298.0,10000.0,7.058287143707275,-20.48070526123047,-0.29879793524742126
loc,0.15,95,0.011480232398730824,9.333072943916907,0.01,100.0,0.9985,0.0472,472.0,374.0,1275.0,10000.0,-4.1283650398254395,22.61758041381836,3.235865354537964
loc,0.15,95,0.011430134563675098,9.353503829235331,0.01,100.0,0.9968,0.05,500.0,374.0,1276.0,10000.0,-6.652754783630371,-21.104799270629883,-0.3232559263706207
loc,0.15,95,0.011419061369375899,9.35803783010792,0.01,100.0,0.9986,0.0511,511.0,323.0,1321.0,10000.0,3.8730826377868652,19.803070068359375,-5.407337188720703
loc,0.15,95,0.01145941995470441,9.34154439985213,0.01,100.0,0.998,0.0508,508.0,365.0,1313.0,10000.0,-0.44567352533340454,-20.418787002563477,7.189228057861328
loc,0.15,90,0.009880416121476538,10.060333601206109,0.01,100.0,0.9991,0.0482,482.0,347.0,1272.0,10000.0,2.967465400695801,-21.864459991455078,5.154096603393555
loc,0.15,90,0.009871017405250189,10.065121948747864,0.01,100.0,0.9977,0.0458,458.0,349.0,1284.0,10000.0,-2.778642177581787,23.182727813720703,-0.10755400359630585
loc,0.15,90,0.00988609803393378,10.057442159595062,0.01,100.0,0.9956,0.0584,584.0,370.0,1358.0,10000.0,-3.716242551803589,15.02353572845459,-9.66262435913086
loc,0.15,90,0.009941319860472274,10.029469830404627,0.01,100.0,0.9971,0.0502,502.0,368.0,1299.0,10000.0,-5.714235782623291,-21.074216842651367,-3.6020350456237793
loc,0.15,90,0.009871236208944008,10.06501039746804,0.01,100.0,0.997,0.0571,571.0,370.0,1362.0,10000.0,-6.542728424072266,15.50649642944336,8.661463737487793
loc,0.15,80,0.007286238427918625,11.715162329403439,0.01,100.0,0.9973,0.0516,516.0,336.0,1325.0,10000.0,7.5239763259887695,-18.683067321777344,3.467453718185425
loc,0.15,80,0.0073350747327498855,11.676097920842496,0.01,100.0,0.9975,0.046,460.0,383.0,1286.0,10000.0,-2.2952704429626465,23.111186981201172,-0.9314823150634766
loc,0.15,80,0.007250043818567444,11.744368899215234,0.01,100.0,0.9961,0.0627,627.0,346.0,1381.0,10000.0,-0.4760570526123047,-12.836081504821777,-10.697080612182617
loc,0.15,80,0.007206355743221668,11.779914853212036,0.01,100.0,0.9981,0.0544,544.0,353.0,1347.0,10000.0,-8.490437507629395,-17.696815490722656,0.12023742496967316
loc,0.15,80,0.007296034371482471,11.70729506824888,0.01,100.0,0.9964,0.0571,571.0,368.0,1329.0,10000.0,-7.746563911437988,15.663700103759766,7.556905746459961
